id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
3269,hikon_s3_v1_accel_001,-0.13208,0.323486,1.08081,1.13589,1.19084,-2.34351,-1.45801,2026-04-06 11:35:48.49524+00
3270,hikon_s3_v1_accel_001,-0.119385,0.405273,1.052,1.13367,4.9313,0.206107,-2,2026-04-06 11:35:59.05701+00
3271,hikon_s3_v1_accel_001,-0.086182,0.385986,1.0647,1.13578,3.64122,-1.80153,-1.85496,2026-04-06 11:36:08.815096+00
3272,hikon_s3_v1_accel_001,-0.461914,0.433105,0.901367,1.10155,1.60305,-3.17557,-1.33588,2026-04-06 11:37:55.328396+00
3273,hikon_s3_v1_accel_001,-0.42334,0.413818,0.939941,1.11083,3.06107,-0.183206,-2.89313,2026-04-06 11:38:02.506022+00
3274,hikon_s3_v1_accel_001,-0.412598,0.412354,0.936035,1.10292,1.46565,-6.36641,-1.80153,2026-04-06 11:38:12.503878+00
3275,hikon_s3_v1_accel_001,-0.397949,0.442627,0.923828,1.09897,1.89313,3.01527,0.908397,2026-04-06 11:38:22.373676+00
3276,hikon_s3_v1_accel_001,-0.388672,0.46167,0.924561,1.10409,2.35115,-1.39695,-2.03053,2026-04-06 11:38:32.255059+00
3277,hikon_s3_v1_accel_001,-0.419189,0.571533,0.822021,1.0854,3.64885,6.50382,-1.51908,2026-04-06 11:38:51.153029+00
3278,hikon_s3_v1_accel_001,-0.382813,0.528564,0.923828,1.1311,7.38931,-3.38168,-8.35114,2026-04-06 11:39:01.242711+00
3279,hikon_s3_v1_accel_001,-0.639893,0.188477,-0.557373,0.869282,-0.503817,-10.6718,-4.73282,2026-04-06 11:42:07.237625+00
3280,hikon_s3_v1_accel_001,-0.735107,0.166748,-0.459229,0.882654,9.10687,3.81679,-0.007634,2026-04-06 11:42:13.986553+00
3281,hikon_s3_v1_accel_001,-0.748779,0.17041,-0.422607,0.876531,0.167939,-2.1374,-2.0916,2026-04-06 11:42:24.058729+00
3282,hikon_s3_v1_accel_001,-0.799805,0.197998,-0.345703,0.893533,0.167939,-0.320611,-1.67939,2026-04-06 11:43:05.112055+00
3283,hikon_s3_v1_accel_001,-0.801758,0.199463,-0.348145,0.896552,-0.656489,-4.42748,-1.96947,2026-04-06 11:43:13.222927+00
3284,hikon_s3_v1_accel_001,-0.788574,0.190186,-0.349121,0.883123,1.9313,-1.53435,-1.0458,2026-04-06 11:43:23.812697+00
3285,hikon_s3_v1_accel_001,-0.797363,0.170654,-0.377686,0.898642,3.71756,-0.557252,-1.19084,2026-04-06 11:43:33.621771+00
3286,hikon_s3_v1_accel_001,-0.789795,0.137939,-0.394775,0.893673,-0.175573,-0.053435,-0.091603,2026-04-06 11:43:43.870194+00
3287,hikon_s3_v1_accel_001,-0.789551,0.165527,-0.376221,0.89013,-4.9542,-5.42748,-2.41985,2026-04-06 11:44:09.151184+00
