id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
2104,hikon_s3_v1_accel_001,0.098633,-0.815674,-0.447754,0.935701,9.1145,-3.25954,-1.94657,2026-04-03 10:01:47.303471+00
2105,hikon_s3_v1_accel_001,0.016846,-0.813477,-0.46167,0.935504,-3.36641,10.8092,1.36641,2026-04-03 10:01:56.956558+00
2106,hikon_s3_v1_accel_001,0.126465,-0.793945,-0.48291,0.93784,3.22901,-5.50382,-0.473282,2026-04-03 10:02:06.956365+00
2107,hikon_s3_v1_accel_001,0.502197,-0.740967,-0.32251,0.951444,6.61832,-5.03053,-2.82443,2026-04-03 10:02:16.842684+00
2108,hikon_s3_v1_accel_001,0.444824,-0.733398,-0.421387,0.955672,2.83969,0.885496,4.32824,2026-04-03 10:02:26.883828+00
2109,hikon_s3_v1_accel_001,0.339111,-0.798584,-0.418213,0.963138,6.64886,6.33588,-6.77863,2026-04-03 10:02:37.576087+00
2110,hikon_s3_v1_accel_001,0.006348,-0.760498,-0.499268,0.909761,-8.34351,-19.4733,5.34351,2026-04-03 10:02:46.921658+00
2111,hikon_s3_v1_accel_001,-0.11377,-0.776855,-0.481445,0.920998,4.31298,-4.01527,-1.49618,2026-04-03 10:02:56.847364+00
2112,hikon_s3_v1_accel_001,-0.080078,-0.781738,-0.517578,0.940965,5.0916,0.671756,-2.77099,2026-04-03 10:03:07.648695+00
2113,hikon_s3_v1_accel_001,-0.068115,-0.732666,-0.544189,0.915195,-1.56489,-2.85496,-2.80916,2026-04-03 10:03:16.900109+00
2114,hikon_s3_v1_accel_001,-0.123047,-0.820557,-0.186035,0.850331,-31.9924,39.1527,-4.01527,2026-04-03 10:03:26.851278+00
2115,hikon_s3_v1_accel_001,0.031738,-0.820557,-0.536377,0.980827,-3.50382,-4.94657,12.1221,2026-04-03 10:03:37.269778+00
2116,hikon_s3_v1_accel_001,0.087158,-0.895264,-0.253418,0.934513,47.0382,-8.91603,11.9313,2026-04-03 10:03:54.796171+00
2117,hikon_s3_v1_accel_001,0.227051,-0.743408,0.255127,0.818106,17.5878,-13.7863,-7.83969,2026-04-03 10:04:04.957909+00
2118,hikon_s3_v1_accel_001,0.302002,-0.735107,-0.512695,0.945751,3.71756,-8.71756,-1.26718,2026-04-03 10:04:15.514331+00
2119,hikon_s3_v1_accel_001,0.029724,-0.069702,-0.010132,0.07645,3.71756,-8.71756,-1.26718,2026-04-03 10:04:26.15409+00
2120,hikon_s3_v1_accel_001,0.413574,-0.761963,-0.426758,0.966309,2.01527,-0.305344,-6.24428,2026-04-03 10:04:36.221857+00
2121,hikon_s3_v1_accel_001,0.482178,-0.800049,-0.338379,0.993516,0.229008,-2.08397,-1.29008,2026-04-03 10:04:46.248938+00
2122,hikon_s3_v1_accel_001,0.53833,-0.786865,-0.239014,0.982896,2.57252,2.67939,-2.29008,2026-04-03 10:04:56.209926+00
2123,hikon_s3_v1_accel_001,0.487305,-0.715088,-0.419434,0.961635,4.26718,2.12977,0.007634,2026-04-03 10:05:06.36664+00
2124,hikon_s3_v1_accel_001,0.483154,-0.734619,-0.371826,0.954651,3.29008,-4.53435,-3.24428,2026-04-03 10:05:20.23747+00
2125,hikon_s3_v1_accel_001,0.449951,-0.707275,-0.480225,0.96608,3.64885,-2.22901,0.259542,2026-04-03 10:05:33.580284+00
2126,hikon_s3_v1_accel_001,0.445557,-0.73584,-0.412109,0.953842,3.68702,-1.09924,-1.29771,2026-04-03 10:05:54.438816+00
2127,hikon_s3_v1_accel_001,0.436523,-0.729492,-0.444824,0.959469,0.801527,-0.389313,-1.12214,2026-04-03 10:06:07.775668+00
2128,hikon_s3_v1_accel_001,0.259033,-0.715088,-0.532471,0.928425,1.03053,5.63359,-5.19084,2026-04-03 10:06:18.547046+00
2129,hikon_s3_v1_accel_001,-0.439453,-0.922363,-0.133057,1.03033,39.8168,86.2901,-85.4351,2026-04-03 10:06:27.639477+00
2130,hikon_s3_v1_accel_001,0.35498,-0.881104,-0.83374,1.26391,69.8321,123.382,-89.5343,2026-04-03 10:06:37.991547+00
